,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
57,0.523,0.893,4,-9.629,0,0.0336,0.00051,0.775,0.0706,0.483,129.997,audio_features,5FErSfuPMEP3fWT9WjQAau,spotify:track:5FErSfuPMEP3fWT9WjQAau,https://api.spotify.com/v1/tracks/5FErSfuPMEP3fWT9WjQAau,https://api.spotify.com/v1/audio-analysis/5FErSfuPMEP3fWT9WjQAau,343918,4,Power Driver,9,cyberpunk
58,0.52,0.781,8,-8.477,0,0.0735,0.00158,0.26,0.0731,0.149,109.979,audio_features,4SL6YYR1mWEVvDn1G2DAop,spotify:track:4SL6YYR1mWEVvDn1G2DAop,https://api.spotify.com/v1/tracks/4SL6YYR1mWEVvDn1G2DAop,https://api.spotify.com/v1/audio-analysis/4SL6YYR1mWEVvDn1G2DAop,366551,4,Maniac,13,cyberpunk
59,0.446,0.894,10,-5.081,0,0.0974,0.0125,0.745,0.119,0.497,105.02,audio_features,6qvmTKcRIJVm87uOff0RhE,spotify:track:6qvmTKcRIJVm87uOff0RhE,https://api.spotify.com/v1/tracks/6qvmTKcRIJVm87uOff0RhE,https://api.spotify.com/v1/audio-analysis/6qvmTKcRIJVm87uOff0RhE,298524,4,Electric Getaway,7,cyberpunk
60,0.365,0.406,7,-11.299,1,0.0284,0.9,0.843,0.352,0.0332,132.051,audio_features,778628luyotukb2W0f0hQL,spotify:track:778628luyotukb2W0f0hQL,https://api.spotify.com/v1/tracks/778628luyotukb2W0f0hQL,https://api.spotify.com/v1/audio-analysis/778628luyotukb2W0f0hQL,130893,4,Welcome Back,31,cyberpunk
61,0.4,0.984,11,-1.465,0,0.038,0.00145,0.976,0.172,0.632,132.032,audio_features,3tJiOeddHme9rLY9KbOEnM,spotify:track:3tJiOeddHme9rLY9KbOEnM,https://api.spotify.com/v1/tracks/3tJiOeddHme9rLY9KbOEnM,https://api.spotify.com/v1/audio-analysis/3tJiOeddHme9rLY9KbOEnM,336347,4,Perturbator's Theme,35,cyberpunk
62,0.589,0.89,2,-2.019,1,0.0303,0.0105,0.853,0.0798,0.115,130.023,audio_features,2YtIKrAOlZnQHeEroTmsTH,spotify:track:2YtIKrAOlZnQHeEroTmsTH,https://api.spotify.com/v1/tracks/2YtIKrAOlZnQHeEroTmsTH,https://api.spotify.com/v1/audio-analysis/2YtIKrAOlZnQHeEroTmsTH,309227,4,Raw Power,35,cyberpunk
63,0.448,0.955,5,-2.945,0,0.0441,0.00108,0.837,0.371,0.39,99.994,audio_features,20ztml2STRF7Sq1UaBB6ox,spotify:track:20ztml2STRF7Sq1UaBB6ox,https://api.spotify.com/v1/tracks/20ztml2STRF7Sq1UaBB6ox,https://api.spotify.com/v1/audio-analysis/20ztml2STRF7Sq1UaBB6ox,289187,4,Future Club,55,cyberpunk
64,0.54,0.826,4,-4.496,1,0.0397,0.111,0.555,0.243,0.129,120.031,audio_features,7LwQ1M7SliGyEwiYKd4MoL,spotify:track:7LwQ1M7SliGyEwiYKd4MoL,https://api.spotify.com/v1/tracks/7LwQ1M7SliGyEwiYKd4MoL,https://api.spotify.com/v1/audio-analysis/7LwQ1M7SliGyEwiYKd4MoL,202267,4,War Against Machines,30,cyberpunk
65,0.544,0.838,4,-3.123,0,0.024,0.00544,0.0129,0.0965,0.071,100.002,audio_features,5mVmxjEa3gGLO2ZlHPmiW3,spotify:track:5mVmxjEa3gGLO2ZlHPmiW3,https://api.spotify.com/v1/tracks/5mVmxjEa3gGLO2ZlHPmiW3,https://api.spotify.com/v1/audio-analysis/5mVmxjEa3gGLO2ZlHPmiW3,332040,4,Hard Wired (feat. Isabella Goloversic),36,cyberpunk
66,0.448,0.985,0,-1.28,0,0.0446,0.00961,0.825,0.0896,0.102,135.023,audio_features,2MBJZgztmtwcIsKXXwLxZI,spotify:track:2MBJZgztmtwcIsKXXwLxZI,https://api.spotify.com/v1/tracks/2MBJZgztmtwcIsKXXwLxZI,https://api.spotify.com/v1/audio-analysis/2MBJZgztmtwcIsKXXwLxZI,304880,4,"She Is Young, She Is Beautiful, She Is Next",41,cyberpunk
67,0.448,0.893,1,-2.568,1,0.0367,0.0002,0.893,0.0706,0.033,120.988,audio_features,67dA1a6OCUtLHgq9qdQ216,spotify:track:67dA1a6OCUtLHgq9qdQ216,https://api.spotify.com/v1/tracks/67dA1a6OCUtLHgq9qdQ216,https://api.spotify.com/v1/audio-analysis/67dA1a6OCUtLHgq9qdQ216,262720,4,Humans Are Such Easy Prey,50,cyberpunk
68,0.427,0.87,11,-5.314,0,0.0442,0.209,0.104,0.175,0.105,109.977,audio_features,5CPWaIaUXld4c3k94i3kIy,spotify:track:5CPWaIaUXld4c3k94i3kIy,https://api.spotify.com/v1/tracks/5CPWaIaUXld4c3k94i3kIy,https://api.spotify.com/v1/audio-analysis/5CPWaIaUXld4c3k94i3kIy,377453,4,Minuit (feat. Dead Astronauts),31,cyberpunk
69,0.589,0.968,1,-0.711,1,0.0516,7.39e-05,0.833,0.194,0.533,120.017,audio_features,4HmqqOpqk1IMyMvsrSciQa,spotify:track:4HmqqOpqk1IMyMvsrSciQa,https://api.spotify.com/v1/tracks/4HmqqOpqk1IMyMvsrSciQa,https://api.spotify.com/v1/audio-analysis/4HmqqOpqk1IMyMvsrSciQa,303973,4,Satanic Rites,35,cyberpunk
70,0.5,0.966,2,-1.773,1,0.0716,0.0143,0.702,0.136,0.178,149.998,audio_features,711EL4zm5Hexd4S8pcAjjv,spotify:track:711EL4zm5Hexd4S8pcAjjv,https://api.spotify.com/v1/tracks/711EL4zm5Hexd4S8pcAjjv,https://api.spotify.com/v1/audio-analysis/711EL4zm5Hexd4S8pcAjjv,238373,4,Complete Domination (feat. Carpenter Brut),38,cyberpunk
71,0.156,0.311,9,-8.663,0,0.0384,0.882,0.905,0.0819,0.0325,106.937,audio_features,15ZQXWItw4qArch81mSljD,spotify:track:15ZQXWItw4qArch81mSljD,https://api.spotify.com/v1/tracks/15ZQXWItw4qArch81mSljD,https://api.spotify.com/v1/audio-analysis/15ZQXWItw4qArch81mSljD,284827,5,Last Kiss,29,cyberpunk
72,0.544,0.813,5,-3.115,0,0.0316,0.0403,0.915,0.141,0.0624,127.01,audio_features,6tDBVRLuoQNd5RJuYLlrJO,spotify:track:6tDBVRLuoQNd5RJuYLlrJO,https://api.spotify.com/v1/tracks/6tDBVRLuoQNd5RJuYLlrJO,https://api.spotify.com/v1/audio-analysis/6tDBVRLuoQNd5RJuYLlrJO,727587,4,Dangerous Days,31,cyberpunk
73,0.31,0.63,10,-6.037,1,0.0323,0.411,0.98,0.236,0.0391,130.07,audio_features,3C4tygUMVHj23fuAoqAEmt,spotify:track:3C4tygUMVHj23fuAoqAEmt,https://api.spotify.com/v1/tracks/3C4tygUMVHj23fuAoqAEmt,https://api.spotify.com/v1/audio-analysis/3C4tygUMVHj23fuAoqAEmt,136751,4,The New Black,0,cyberpunk
74,0.5,0.909,0,-5.488,1,0.0365,0.00627,0.805,0.138,0.38,129.989,audio_features,6O2MtTdrTj5kRuVQL4ivBV,spotify:track:6O2MtTdrTj5kRuVQL4ivBV,https://api.spotify.com/v1/tracks/6O2MtTdrTj5kRuVQL4ivBV,https://api.spotify.com/v1/audio-analysis/6O2MtTdrTj5kRuVQL4ivBV,295445,4,Retrogenesis,0,cyberpunk
75,0.593,0.792,7,-5.909,1,0.0319,0.0236,0.59,0.111,0.107,124.928,audio_features,5KyNUzbmhCOCAiMoEOZCXn,spotify:track:5KyNUzbmhCOCAiMoEOZCXn,https://api.spotify.com/v1/tracks/5KyNUzbmhCOCAiMoEOZCXn,https://api.spotify.com/v1/audio-analysis/5KyNUzbmhCOCAiMoEOZCXn,389486,4,Eclipse,0,cyberpunk
76,0.528,0.643,10,-5.053,0,0.0287,0.00109,0.898,0.0988,0.0377,100.0,audio_features,3NjSqIKfOduzolMNeT5sxr,spotify:track:3NjSqIKfOduzolMNeT5sxr,https://api.spotify.com/v1/tracks/3NjSqIKfOduzolMNeT5sxr,https://api.spotify.com/v1/audio-analysis/3NjSqIKfOduzolMNeT5sxr,379246,4,I Am the Night,0,cyberpunk
77,0.19,0.745,11,-7.514,0,0.0615,0.0158,1.84e-05,0.148,0.112,100.714,audio_features,4ny449evKbUPidROeABv9V,spotify:track:4ny449evKbUPidROeABv9V,https://api.spotify.com/v1/tracks/4ny449evKbUPidROeABv9V,https://api.spotify.com/v1/audio-analysis/4ny449evKbUPidROeABv9V,470465,4,Naked Tongues (feat. Isabella Goloversic),0,cyberpunk
78,0.2,0.415,6,-6.968,1,0.0348,0.461,0.795,0.161,0.0391,115.485,audio_features,3deGaltMJI9KfDL67nehsu,spotify:track:3deGaltMJI9KfDL67nehsu,https://api.spotify.com/v1/tracks/3deGaltMJI9KfDL67nehsu,https://api.spotify.com/v1/audio-analysis/3deGaltMJI9KfDL67nehsu,148036,3,Nexus Six / Interlude,0,cyberpunk
79,0.634,0.834,1,-6.65,1,0.0337,0.0022,0.794,0.0886,0.0444,137.994,audio_features,2G4s3SKLyW2UD0bi5FVKtb,spotify:track:2G4s3SKLyW2UD0bi5FVKtb,https://api.spotify.com/v1/tracks/2G4s3SKLyW2UD0bi5FVKtb,https://api.spotify.com/v1/audio-analysis/2G4s3SKLyW2UD0bi5FVKtb,285283,4,Technoir (feat. Noir Deco),0,cyberpunk
80,0.492,0.57,2,-7.0,0,0.0309,0.595,0.0347,0.106,0.191,130.014,audio_features,7HvBcyIig89zll2EqrQm0G,spotify:track:7HvBcyIig89zll2EqrQm0G,https://api.spotify.com/v1/tracks/7HvBcyIig89zll2EqrQm0G,https://api.spotify.com/v1/audio-analysis/7HvBcyIig89zll2EqrQm0G,361900,4,Desire (feat. Greta Link),0,cyberpunk
81,0.497,0.74,5,-4.661,0,0.03,0.0016,0.0471,0.331,0.18,129.989,audio_features,5yNoHrHK9kH4soq2Zpvv9F,spotify:track:5yNoHrHK9kH4soq2Zpvv9F,https://api.spotify.com/v1/tracks/5yNoHrHK9kH4soq2Zpvv9F,https://api.spotify.com/v1/audio-analysis/5yNoHrHK9kH4soq2Zpvv9F,309734,4,Deviance (feat. Arcade High),0,cyberpunk
82,0.454,0.945,5,-4.656,0,0.0325,0.004,0.673,0.103,0.171,149.983,audio_features,2dJdjYOqH81IpLgn5qHtLf,spotify:track:2dJdjYOqH81IpLgn5qHtLf,https://api.spotify.com/v1/tracks/2dJdjYOqH81IpLgn5qHtLf,https://api.spotify.com/v1/audio-analysis/2dJdjYOqH81IpLgn5qHtLf,249652,4,Raining Steel,0,cyberpunk
83,0.542,0.732,8,-5.544,1,0.0324,0.00119,0.844,0.122,0.246,126.019,audio_features,1OXwGZoO7uY5GxKMr9IK5f,spotify:track:1OXwGZoO7uY5GxKMr9IK5f,https://api.spotify.com/v1/tracks/1OXwGZoO7uY5GxKMr9IK5f,https://api.spotify.com/v1/audio-analysis/1OXwGZoO7uY5GxKMr9IK5f,369868,4,Ghost Dancers Slay Together,0,cyberpunk
84,0.0764,0.277,9,-8.369,0,0.0368,0.883,0.744,0.0812,0.0359,177.65,audio_features,5gtJEmqjTrilvrTVpKJsa3,spotify:track:5gtJEmqjTrilvrTVpKJsa3,https://api.spotify.com/v1/tracks/5gtJEmqjTrilvrTVpKJsa3,https://api.spotify.com/v1/audio-analysis/5gtJEmqjTrilvrTVpKJsa3,381492,4,The Price of Failure,0,cyberpunk
85,0.195,0.544,0,-9.304,1,0.0388,0.0498,0.956,0.178,0.0324,63.443,audio_features,5G1GDh6sgyzNyInX1cFQxV,spotify:track:5G1GDh6sgyzNyInX1cFQxV,https://api.spotify.com/v1/tracks/5G1GDh6sgyzNyInX1cFQxV,https://api.spotify.com/v1/audio-analysis/5G1GDh6sgyzNyInX1cFQxV,107197,4,Intro (The Journey),15,cyberpunk
86,0.498,0.964,4,-4.551,0,0.0557,0.151,0.918,0.109,0.512,130.0,audio_features,5ZeBMBkLeN15JErMHNdFkI,spotify:track:5ZeBMBkLeN15JErMHNdFkI,https://api.spotify.com/v1/tracks/5ZeBMBkLeN15JErMHNdFkI,https://api.spotify.com/v1/audio-analysis/5ZeBMBkLeN15JErMHNdFkI,347082,4,Welcome to Nocturne City,20,cyberpunk
87,0.183,0.524,4,-5.332,0,0.0365,0.392,0.479,0.112,0.0398,113.523,audio_features,3JQH2F3gBA93cLz9glyZHt,spotify:track:3JQH2F3gBA93cLz9glyZHt,https://api.spotify.com/v1/tracks/3JQH2F3gBA93cLz9glyZHt,https://api.spotify.com/v1/audio-analysis/3JQH2F3gBA93cLz9glyZHt,384014,5,Fantasy (feat. Dream Koala),16,cyberpunk
88,0.451,0.824,10,-3.933,0,0.0392,0.000946,0.671,0.138,0.117,95.022,audio_features,1Rr9fycNuJhST2xXOmy5TG,spotify:track:1Rr9fycNuJhST2xXOmy5TG,https://api.spotify.com/v1/tracks/1Rr9fycNuJhST2xXOmy5TG,https://api.spotify.com/v1/audio-analysis/1Rr9fycNuJhST2xXOmy5TG,289851,4,Night Business,16,cyberpunk
89,0.16,0.425,9,-6.329,0,0.0354,0.933,0.884,0.105,0.0347,132.862,audio_features,18llWwi4ubsjGSHvbJK8Ye,spotify:track:18llWwi4ubsjGSHvbJK8Ye,https://api.spotify.com/v1/tracks/18llWwi4ubsjGSHvbJK8Ye,https://api.spotify.com/v1/audio-analysis/18llWwi4ubsjGSHvbJK8Ye,326774,5,There Is No Love Highway,19,cyberpunk
90,0.514,0.918,8,-4.95,1,0.0336,0.00623,0.855,0.114,0.471,135.005,audio_features,6f0sKFgjcesnolqU8Fz8kB,spotify:track:6f0sKFgjcesnolqU8Fz8kB,https://api.spotify.com/v1/tracks/6f0sKFgjcesnolqU8Fz8kB,https://api.spotify.com/v1/audio-analysis/6f0sKFgjcesnolqU8Fz8kB,300928,4,Vengeance (The Return of the Night Driving Avenger) [Bonus Track],37,cyberpunk
91,0.314,0.529,0,-8.257,0,0.0399,0.903,0.64,0.292,0.119,100.477,audio_features,2qIYRVarF491G156YXoDtC,spotify:track:2qIYRVarF491G156YXoDtC,https://api.spotify.com/v1/tracks/2qIYRVarF491G156YXoDtC,https://api.spotify.com/v1/audio-analysis/2qIYRVarF491G156YXoDtC,283246,4,Meet Jimmy (feat. Le Cassette),26,cyberpunk
92,0.534,0.801,6,-5.544,1,0.0309,0.022,0.8,0.0943,0.201,135.023,audio_features,4mbYAXxvtRHjLZT92MTT8k,spotify:track:4mbYAXxvtRHjLZT92MTT8k,https://api.spotify.com/v1/tracks/4mbYAXxvtRHjLZT92MTT8k,https://api.spotify.com/v1/audio-analysis/4mbYAXxvtRHjLZT92MTT8k,298710,4,Sexualizer (feat. Flash Arnold),45,cyberpunk
93,0.607,0.837,1,-4.773,1,0.0309,0.00081,0.918,0.222,0.648,135.004,audio_features,7jCTzDDDnduwhkqEgKLHlR,spotify:track:7jCTzDDDnduwhkqEgKLHlR,https://api.spotify.com/v1/tracks/7jCTzDDDnduwhkqEgKLHlR,https://api.spotify.com/v1/audio-analysis/7jCTzDDDnduwhkqEgKLHlR,313861,4,Angel Dust,28,cyberpunk
94,0.611,0.942,5,-3.311,0,0.101,0.063,0.0557,0.11,0.94,120.004,audio_features,5QyvmZYiOuK0saTv6J77Yg,spotify:track:5QyvmZYiOuK0saTv6J77Yg,https://api.spotify.com/v1/tracks/5QyvmZYiOuK0saTv6J77Yg,https://api.spotify.com/v1/audio-analysis/5QyvmZYiOuK0saTv6J77Yg,271047,4,Miami Disco,46,cyberpunk
95,0.378,0.557,4,-8.601,0,0.0373,0.826,0.754,0.184,0.211,99.769,audio_features,7h3X7fdkwY96yJ2KVVLILx,spotify:track:7h3X7fdkwY96yJ2KVVLILx,https://api.spotify.com/v1/tracks/7h3X7fdkwY96yJ2KVVLILx,https://api.spotify.com/v1/audio-analysis/7h3X7fdkwY96yJ2KVVLILx,384052,4,Perverted Precinct (feat. Tommy),20,cyberpunk
96,0.407,0.221,10,-18.159,1,0.0454,0.786,0.915,0.108,0.0384,138.361,audio_features,05293BQJYMt6tR4J1wfRta,spotify:track:05293BQJYMt6tR4J1wfRta,https://api.spotify.com/v1/tracks/05293BQJYMt6tR4J1wfRta,https://api.spotify.com/v1/audio-analysis/05293BQJYMt6tR4J1wfRta,91399,4,Opening Credits,0,cyberpunk
97,0.6,0.693,5,-9.434,0,0.0287,0.163,0.882,0.145,0.179,110.015,audio_features,0w1brswRoIaoCyAtdgRVcF,spotify:track:0w1brswRoIaoCyAtdgRVcF,https://api.spotify.com/v1/tracks/0w1brswRoIaoCyAtdgRVcF,https://api.spotify.com/v1/audio-analysis/0w1brswRoIaoCyAtdgRVcF,252938,4,Terror 404,0,cyberpunk
98,0.515,0.796,2,-7.948,1,0.109,0.381,0.843,0.111,0.0797,129.997,audio_features,0RligLP7hN4ZlOMM61Vnzt,spotify:track:0RligLP7hN4ZlOMM61Vnzt,https://api.spotify.com/v1/tracks/0RligLP7hN4ZlOMM61Vnzt,https://api.spotify.com/v1/audio-analysis/0RligLP7hN4ZlOMM61Vnzt,286159,4,Savage Streets,0,cyberpunk
99,0.555,0.882,1,-8.315,1,0.426,0.327,0.903,0.26,0.393,145.079,audio_features,56WQcm4H7l1zrmrXfDzoEB,spotify:track:56WQcm4H7l1zrmrXfDzoEB,https://api.spotify.com/v1/tracks/56WQcm4H7l1zrmrXfDzoEB,https://api.spotify.com/v1/audio-analysis/56WQcm4H7l1zrmrXfDzoEB,243697,4,Payback Pursuit,0,cyberpunk
0,0.658,0.249,9,-13.423,1,0.055,0.404,0.00109,0.112,0.082,121.484,audio_features,3XVLfJbADi7F1p5Rh1UTGw,spotify:track:3XVLfJbADi7F1p5Rh1UTGw,https://api.spotify.com/v1/tracks/3XVLfJbADi7F1p5Rh1UTGw,https://api.spotify.com/v1/audio-analysis/3XVLfJbADi7F1p5Rh1UTGw,258973,4,Dirty Rain,23,alternative country
1,0.6,0.589,10,-7.297,1,0.0315,0.72,0.0,0.0634,0.537,139.687,audio_features,0oZw3H6FPKh60aEFvL3q2Z,spotify:track:0oZw3H6FPKh60aEFvL3q2Z,https://api.spotify.com/v1/tracks/0oZw3H6FPKh60aEFvL3q2Z,https://api.spotify.com/v1/audio-analysis/0oZw3H6FPKh60aEFvL3q2Z,225253,3,Ashes & Fire,22,alternative country
2,0.583,0.134,5,-15.081,1,0.042,0.815,0.000501,0.12,0.14,126.524,audio_features,5E3dWAE4eAXFFE7uyFii66,spotify:track:5E3dWAE4eAXFFE7uyFii66,https://api.spotify.com/v1/tracks/5E3dWAE4eAXFFE7uyFii66,https://api.spotify.com/v1/audio-analysis/5E3dWAE4eAXFFE7uyFii66,290520,4,Come Home,23,alternative country
3,0.586,0.089,7,-15.226,1,0.0369,0.644,0.000207,0.382,0.135,72.682,audio_features,68BxZJkF9llGNX0rfMXPWC,spotify:track:68BxZJkF9llGNX0rfMXPWC,https://api.spotify.com/v1/tracks/68BxZJkF9llGNX0rfMXPWC,https://api.spotify.com/v1/audio-analysis/68BxZJkF9llGNX0rfMXPWC,178133,4,Rocks,12,alternative country
4,0.586,0.303,4,-10.627,0,0.0389,0.331,0.000418,0.111,0.206,132.883,audio_features,2ZTR12QV3W45yJd1S2gAxb,spotify:track:2ZTR12QV3W45yJd1S2gAxb,https://api.spotify.com/v1/tracks/2ZTR12QV3W45yJd1S2gAxb,https://api.spotify.com/v1/audio-analysis/2ZTR12QV3W45yJd1S2gAxb,233307,4,Do I Wait,19,alternative country
5,0.604,0.574,8,-8.06,1,0.0307,0.357,0.0,0.163,0.366,127.391,audio_features,1HeuEDA1PyJX339oaJJ9jN,spotify:track:1HeuEDA1PyJX339oaJJ9jN,https://api.spotify.com/v1/tracks/1HeuEDA1PyJX339oaJJ9jN,https://api.spotify.com/v1/audio-analysis/1HeuEDA1PyJX339oaJJ9jN,143627,4,Chains Of Love,17,alternative country
6,0.593,0.382,7,-10.696,1,0.0333,0.588,0.00357,0.11,0.318,128.715,audio_features,38Ka6PFDjKQnsUfxTlVdlU,spotify:track:38Ka6PFDjKQnsUfxTlVdlU,https://api.spotify.com/v1/tracks/38Ka6PFDjKQnsUfxTlVdlU,https://api.spotify.com/v1/audio-analysis/38Ka6PFDjKQnsUfxTlVdlU,284613,4,Invisible Riverside,18,alternative country
7,0.571,0.213,7,-13.404,1,0.0284,0.436,0.00103,0.0666,0.168,125.766,audio_features,4RmTLCUjzeCV5eoITbmJNr,spotify:track:4RmTLCUjzeCV5eoITbmJNr,https://api.spotify.com/v1/tracks/4RmTLCUjzeCV5eoITbmJNr,https://api.spotify.com/v1/audio-analysis/4RmTLCUjzeCV5eoITbmJNr,258653,4,Save Me,16,alternative country
8,0.726,0.289,10,-11.597,1,0.0328,0.538,0.00104,0.0982,0.368,125.995,audio_features,1xtHl1KBKOpTbZOsNSJyzf,spotify:track:1xtHl1KBKOpTbZOsNSJyzf,https://api.spotify.com/v1/tracks/1xtHl1KBKOpTbZOsNSJyzf,https://api.spotify.com/v1/audio-analysis/1xtHl1KBKOpTbZOsNSJyzf,270787,4,Kindness,15,alternative country
9,0.599,0.34,8,-12.081,1,0.0418,0.671,0.000107,0.094,0.346,120.301,audio_features,1xLiOXTkAetjRqmPQwELn4,spotify:track:1xLiOXTkAetjRqmPQwELn4,https://api.spotify.com/v1/tracks/1xLiOXTkAetjRqmPQwELn4,https://api.spotify.com/v1/audio-analysis/1xLiOXTkAetjRqmPQwELn4,172187,4,Lucky Now,50,alternative country
10,0.477,0.0583,4,-16.441,0,0.0367,0.773,0.00289,0.0829,0.0387,106.287,audio_features,0ivI6CSpXOFIRsbL1X6gER,spotify:track:0ivI6CSpXOFIRsbL1X6gER,https://api.spotify.com/v1/tracks/0ivI6CSpXOFIRsbL1X6gER,https://api.spotify.com/v1/audio-analysis/0ivI6CSpXOFIRsbL1X6gER,250440,4,I Love You But I Don't Know What To Say,19,alternative country
11,0.594,0.0698,4,-18.998,1,0.0503,0.9,3.04e-05,0.11,0.285,130.065,audio_features,6ix9wjxijlqGjHMZv9fDYm,spotify:track:6ix9wjxijlqGjHMZv9fDYm,https://api.spotify.com/v1/tracks/6ix9wjxijlqGjHMZv9fDYm,https://api.spotify.com/v1/audio-analysis/6ix9wjxijlqGjHMZv9fDYm,219093,4,Dirty Rain - Acoustic,13,alternative country
12,0.445,0.795,9,-6.136,1,0.0386,0.0182,0.000155,0.096,0.423,134.151,audio_features,0mJdVv8fPSeDDz1M7Idv4S,spotify:track:0mJdVv8fPSeDDz1M7Idv4S,https://api.spotify.com/v1/tracks/0mJdVv8fPSeDDz1M7Idv4S,https://api.spotify.com/v1/audio-analysis/0mJdVv8fPSeDDz1M7Idv4S,240684,4,Breakdown Into The Resolve,14,alternative country
13,0.507,0.707,0,-7.222,1,0.0315,0.41,0.323,0.125,0.777,140.391,audio_features,6REWGy6xYpv4v0q2gFXwWj,spotify:track:6REWGy6xYpv4v0q2gFXwWj,https://api.spotify.com/v1/tracks/6REWGy6xYpv4v0q2gFXwWj,https://api.spotify.com/v1/audio-analysis/6REWGy6xYpv4v0q2gFXwWj,151100,4,Dear Candy,15,alternative country
14,0.478,0.883,5,-5.16,1,0.0339,0.0152,3.24e-05,0.0891,0.402,127.358,audio_features,3b0sPHqS2LNCmYERIGCWnN,spotify:track:3b0sPHqS2LNCmYERIGCWnN,https://api.spotify.com/v1/tracks/3b0sPHqS2LNCmYERIGCWnN,https://api.spotify.com/v1/audio-analysis/3b0sPHqS2LNCmYERIGCWnN,193180,4,Wasteland,12,alternative country
15,0.55,0.672,7,-7.375,1,0.0244,0.222,6.88e-05,0.0681,0.708,94.958,audio_features,2muyspDPhxwakBTTy4HEZB,spotify:track:2muyspDPhxwakBTTy4HEZB,https://api.spotify.com/v1/tracks/2muyspDPhxwakBTTy4HEZB,https://api.spotify.com/v1/audio-analysis/2muyspDPhxwakBTTy4HEZB,222920,4,Ultraviolet Light,15,alternative country
16,0.509,0.85,9,-4.895,1,0.0337,0.00125,1.74e-06,0.304,0.553,127.752,audio_features,5UikPz0J2ITgbgicNHh9cF,spotify:track:5UikPz0J2ITgbgicNHh9cF,https://api.spotify.com/v1/tracks/5UikPz0J2ITgbgicNHh9cF,https://api.spotify.com/v1/audio-analysis/5UikPz0J2ITgbgicNHh9cF,159233,4,Stop Playing With My Heart,12,alternative country
17,0.514,0.796,9,-6.049,0,0.037,0.0082,6.42e-05,0.0944,0.699,129.781,audio_features,4TsT7n2ERj5rzVtd0nXGOb,spotify:track:4TsT7n2ERj5rzVtd0nXGOb,https://api.spotify.com/v1/tracks/4TsT7n2ERj5rzVtd0nXGOb,https://api.spotify.com/v1/audio-analysis/4TsT7n2ERj5rzVtd0nXGOb,153701,4,Lovely And Blue,14,alternative country
18,0.513,0.819,4,-6.177,1,0.0359,0.154,0.000392,0.125,0.894,103.025,audio_features,0OzmSaPw34KBw9155bGB87,spotify:track:0OzmSaPw34KBw9155bGB87,https://api.spotify.com/v1/tracks/0OzmSaPw34KBw9155bGB87,https://api.spotify.com/v1/audio-analysis/0OzmSaPw34KBw9155bGB87,147766,4,Happy Birthday,18,alternative country
19,0.469,0.865,4,-6.239,0,0.0397,0.0447,5.1e-05,0.143,0.884,124.531,audio_features,2mjDALU9t0F4PB10AY3Cgb,spotify:track:2mjDALU9t0F4PB10AY3Cgb,https://api.spotify.com/v1/tracks/2mjDALU9t0F4PB10AY3Cgb,https://api.spotify.com/v1/audio-analysis/2mjDALU9t0F4PB10AY3Cgb,176467,4,Kisses Start Wars,10,alternative country
20,0.592,0.796,2,-7.058,1,0.0261,0.0677,8.6e-05,0.0543,0.601,91.175,audio_features,5z6TWTzZj6Q2Gh7EYncZTm,spotify:track:5z6TWTzZj6Q2Gh7EYncZTm,https://api.spotify.com/v1/tracks/5z6TWTzZj6Q2Gh7EYncZTm,https://api.spotify.com/v1/audio-analysis/5z6TWTzZj6Q2Gh7EYncZTm,213334,4,The Crystal Skull,10,alternative country
21,0.698,0.75,2,-6.428,1,0.0307,0.0682,4.57e-06,0.0807,0.962,114.295,audio_features,0XmdsYRqrIsRvTcj50dnll,spotify:track:0XmdsYRqrIsRvTcj50dnll,https://api.spotify.com/v1/tracks/0XmdsYRqrIsRvTcj50dnll,https://api.spotify.com/v1/audio-analysis/0XmdsYRqrIsRvTcj50dnll,177741,4,Users,12,alternative country
22,0.484,0.894,4,-5.587,1,0.0674,0.00642,0.17,0.496,0.626,139.409,audio_features,5ZAVQRdtnBD96z0ncIUUjV,spotify:track:5ZAVQRdtnBD96z0ncIUUjV,https://api.spotify.com/v1/tracks/5ZAVQRdtnBD96z0ncIUUjV,https://api.spotify.com/v1/audio-analysis/5ZAVQRdtnBD96z0ncIUUjV,183135,4,No,9,alternative country
23,0.406,0.882,2,-6.715,1,0.0623,0.141,2.11e-05,0.0919,0.498,128.896,audio_features,4jWe0ZKtRqNyoqLgJYbgVe,spotify:track:4jWe0ZKtRqNyoqLgJYbgVe,https://api.spotify.com/v1/tracks/4jWe0ZKtRqNyoqLgJYbgVe,https://api.spotify.com/v1/audio-analysis/4jWe0ZKtRqNyoqLgJYbgVe,173893,4,Numbers,9,alternative country
24,0.456,0.881,3,-6.219,1,0.0309,0.127,0.000116,0.319,0.725,131.894,audio_features,65d54CggGBdswKt0Fxqj5M,spotify:track:65d54CggGBdswKt0Fxqj5M,https://api.spotify.com/v1/tracks/65d54CggGBdswKt0Fxqj5M,https://api.spotify.com/v1/audio-analysis/65d54CggGBdswKt0Fxqj5M,210507,4,Gracie,10,alternative country
